pecha_id,start,end_exclusive
ICDC84458,222461,222497
ICDC84458,227088,227114
ICDC84458,227924,227952
ICDC84458,240968,240993
ICDC84458,243572,243596
ICDC84458,253589,253616
ICDC84458,257054,257192
ICDC84458,259100,259126
ICDC84458,263338,263365
ICDC84458,265135,265176
ICDC84458,268941,268976
ICDC84458,271010,271032
ICDC84458,288978,289010
ICDC84458,296920,296938
ICDC84458,297544,297811
ICDC84458,300498,300534
ICDC84458,363049,363143
ICDC84458,375553,375591
ICDC84458,392250,392319
ICDC84458,404179,404281
ICDC84458,404802,404814
ICDC84458,404816,405066
ICDC84458,407859,407865
ICDC84458,408815,408860
ICDC84458,409158,409191
ICDC84458,413899,413933
ICDC84458,417218,417254
ICDC84458,421528,421554
ICDC84458,422064,422135
ICDC84458,440039,440255
ICDC84458,465682,465698
ICDC84458,467916,467932
ICDC84458,472903,472918
ICDC84458,476585,476599
ICDC84458,501989,502005
ICDC84458,513906,513922
ICDC84458,528464,528481
ICDC84458,541872,541887
ICDC84458,553345,553360
ICDC84458,563993,564013
ICDC84458,585295,585315
ICDC84458,587143,587163
ICDC84458,595830,595849
ICDC84458,605859,605880
ICDC84458,608413,608451
ICDC84458,609978,610014
ICDC84458,611708,611830
ICDC84458,612148,612173
ICDC84458,613830,613850
ICDC84458,613999,614033
ICDC84458,620153,620164
ICDC84458,625598,625642
ICDC84458,625749,625936
ICDC84458,630919,631012
ICDC84458,648703,648730
ICDC84458,649936,649963
ICDC84458,667157,667189
ID13E3867,1114,1360
ID13E3867,1393,1471
ID13E3867,2036,2091
ID13E3867,2692,2721
ID13E3867,6318,6513
ID13E3867,7013,7076
ID13E3867,8455,8486
ID13E3867,9042,9085
ID13E3867,9662,9729
ID13E3867,9954,10010
ID13E3867,10535,10594
ID13E3867,10765,10841
ID13E3867,11204,11399
ID13E3867,11804,11829
ID13E3867,13143,13162
ID13E3867,14500,14522
ID13E3867,15034,15182
ID13E3867,15948,15987
ID13E3867,16679,16710
ID13E3867,18047,18085
ID13E3867,19604,19681
ID13E3867,19937,19981
ID13E3867,23312,23360
ID13E3867,24121,24194
ID13E3867,24548,24572
ID13E3867,25004,25045
ID13E3867,25080,25184
ID13E3867,25341,25544
ID13E3867,25852,25965
ID13E3867,27148,27167
ID13E3867,29038,29066
ID13E3867,30192,30249
ID13E3867,30653,30686
ID13E3867,31049,31085
ID13E3867,31253,31296
ID13E3867,32457,32491
ID13E3867,32542,32636
ID13E3867,32936,32973
ID13E3867,34301,34407
ID13E3867,34733,34770
ID13E3867,35915,36042
ID13E3867,36649,36681
ID13E3867,38770,38802
ID13E3867,39905,40012
ID13E3867,40174,40202
ID13E3867,41402,41480
ID13E3867,43988,44292
ID13E3867,45793,45825
ID13E3867,46315,46414
ID13E3867,47067,47103
ID13E3867,47105,47134
ID13E3867,48542,48608
ID13E3867,48916,48935
ID13E3867,49429,49614
ID13E3867,50095,50286
ID13E3867,50825,50929
ID13E3867,51921,51981
ID13E3867,52628,52662
ID13E3867,52986,53018
ID13E3867,53270,53339
ID13E3867,53488,53503
ID13E3867,53813,53870
ID13E3867,54953,54988
ID13E3867,56056,56078
ID13E3867,57397,57417
ID13E3867,57858,57880
ID13E3867,58862,58930
ID13E3867,59126,59231
ID13E3867,59266,59366
ID13E3867,59394,59407
ID13E3867,59539,59571
ID13E3867,59617,59630
ID13E3867,59660,59731
ID13E3867,60086,60111
ID13E3867,60433,60493
ID13E3867,61125,61174
ID13E3867,61374,61408
ID13E3867,61832,61918
ID13E3867,62239,62273
ID13E3867,62522,62583
ID13E3867,62871,62896
ID13E3867,63018,63103
ID13E3867,63542,63606
ID13E3867,63762,63836
ID13E3867,63885,63974
ID13E3867,64290,64361
ID13E3867,65363,65555
ID13E3867,66438,66447
ID13E3867,66735,66744
ID13E3867,67055,67063
ID13E3867,67372,67469
ID13E3867,67736,67785
ID13E3867,68139,68179
ID13E3867,68541,68576
ID13E3867,68636,68775
ID13E3867,69891,70025
ID13E3867,70531,70562
ID13E3867,71398,71414
ID13E3867,71688,71768
ID13E3867,72133,72169
ID13E3867,72444,72480
ID13E3867,73111,73174
ID13E3867,73717,73847
ID13E3867,74036,74098
ID13E3867,74254,74279
ID13E3867,74948,75110
ID13E3867,75280,75289
ID13E3867,75978,76033
ID13E3867,76194,76207
ID13E3867,76388,76403
ID13E3867,76529,76557
ID13E3867,76865,76897
ID13E3867,77560,77589
ID13E3867,77725,77804
ID13E3867,77913,77926
ID13E3867,78150,78258
ID13E3867,78725,78775
ID13E3867,79358,79387
ID13E3867,80105,80136
ID13E3867,81484,81511
ID13E3867,84530,84846
ID13E3867,89842,89892
ID13E3867,92021,92043
ID13E3867,93639,93697
ID13E3867,94115,94172
ID13E3867,97222,97281
ID13E3867,99640,99871
ID13E3867,104072,104081
ID13E3867,104255,104370
ID13E3867,105387,105427
ID13E3867,107463,107564
ID13E3867,107676,107698
ID13E3867,108200,108416
ID13E3867,109085,109131
ID13E3867,109477,109524
ID13E3867,110569,110649
ID13E3867,112824,112880
ID13E3867,113996,114063
ID13E3867,115023,115078
ID13E3867,115548,115603
ID13E3867,117127,117166
ID13E3867,119697,119765
ID13E3867,121540,121847
ID13E3867,122490,122527
ID13E3867,123470,123512
ID13E3867,123993,124040
ID13E3867,126236,126271
ID13E3867,128177,128219
ID13E3867,134194,134269
ID13E3867,136119,136192
ID13E3867,137209,137246
ID13E3867,137997,138287
ID13E3867,138803,138835
ID13E3867,139114,139171
ID13E3867,139772,139805
ID13E3867,141175,141195
ID13E3867,141276,141304
ID13E3867,141478,141573
ID13E3867,142093,142151
ID13E3867,146418,146441
ID13E3867,151095,151144
ID13E3867,151742,151785
ID13E3867,152500,152557
ID13E3867,153142,153187
ID13E3867,153574,153711
ID13E3867,153961,154084
ID13E3867,154206,154281
ID13E3867,154446,154483
ID13E3867,154601,154620
ID13E3867,154766,154951
ID13E3867,155397,155441
ID13E3867,155955,155975
ID13E3867,156044,156077
ID13E3867,156219,156261
ID13E3867,156976,157044
ID13E3867,157394,157437
ID13E3867,158116,158176
ID13E3867,158352,158447
ID13E3867,158535,158544
ID13E3867,159280,159348
ID13E3867,160921,161062
ID13E3867,161644,161684
ID13E3867,163184,163282
ID13E3867,163648,163667
ID13E3867,164168,164304
ID13E3867,165615,165647
ID13E3867,168335,168380
ID13E3867,169332,169402
ID13E3867,169854,169874
ID13E3867,170138,170160
ID13E3867,170516,170713
ID13E3867,172614,172635
ID13E3867,173361,173381
ID13E3867,173971,174000
ID13E3867,174583,174707
ID13E3867,175135,175167
ID13E3867,175364,175600
ID13E3867,175865,175882
ID13E3867,176265,176312
ID13E3867,176678,176702
ID13E3867,177615,177672
ID13E3867,178058,178125
ID13E3867,178535,178600
ID13E3867,178942,178978
ID13E3867,179688,179706
ID13E3867,179899,179951
ID13E3867,180385,180405
ID13E3867,180864,181049
ID13E3867,181737,181786
ID13E3867,182724,182760
ID13E3867,183167,183237
ID13E3867,183550,183582
ID13E3867,183813,183844
ID13E3867,184732,184783
ID13E3867,186523,186553
ID13E3867,187090,187131
ID13E3867,187412,187473
ID13E3867,187656,187698
ID13E3867,187859,187913
ID13E3867,188252,188294
ID13E3867,188481,188503
ID13E3867,189110,189533
ID13E3867,189820,189905
ID13E3867,190311,190339
ID13E3867,190669,190886
ID13E3867,199721,199741
ID13E3867,202072,202094
ID13E3867,203089,203151
ID13E3867,203979,203996
ID13E3867,204174,204245
ID13E3867,209270,209289
ID13E3867,212118,212298
ID13E3867,213208,213247
ID13E3867,213505,213545
ID13E3867,213888,213910
ID13E3867,215707,215754
ID13E3867,217042,217062
ID13E3867,218257,218279
ID13E3867,219140,219326
ID13E3867,219758,219780
ID13E3867,220079,220134
ID13E3867,221145,221303
ID13E3867,222076,222159
ID13E3867,222854,223013
ID13E3867,223947,223988
ID13E3867,224504,224545
ID13E3867,225546,225590
ID13E3867,226455,226533
ID13E3867,226771,226806
ID13E3867,228203,228243
ID13E3867,229499,229658
ID13E3867,233744,233767
ID13E3867,234299,234308
ID13E3867,235096,235125
ID13E3867,236304,236371
ID13E3867,237787,237814
ID13E3867,238291,238333
ID13E3867,238810,238828
ID13E3867,239495,239517
ID13E3867,240890,240930
ID13E3867,241223,241261
ID13E3867,242362,242651
ID13E3867,243517,243536
ID13E3867,243778,243787
ID13E3867,244064,244097
ID13E3867,244723,244742
ID13E3867,245645,245665
ID13E3867,246202,246218
ID13E3867,247934,248064
ID13E3867,250758,250808
ID13E3867,251448,251487
ID13E3867,251731,251810
ID13E3867,252467,252512
ID13E3867,253324,253371
ID13E3867,253650,253687
ID13E3867,254162,254180
ID13E3867,256029,256056
ID13E3867,257746,257864
ID13E3867,258358,258378
ID13E3867,258620,258642
ID13E3867,263651,263768
ID13E3867,263935,263952
ID13E3867,266018,266040
ID13E3867,266548,266771
ID13E3867,267163,267182
ID13E3867,269348,269374
ID13E3867,270865,270992
ID13E3867,271452,271472
ID13E3867,271669,271745
ID13E3867,272253,272291
ID13E3867,272623,272649
ID13E3867,274283,274311
ID13E3867,274682,274818
ID13E3867,277690,277720
ID13E3867,278179,278232
ID13E3867,278644,278666
ID13E3867,280278,280295
ID13E3867,281628,281656
ID13E3867,282563,282621
ID13E3867,283296,283328
ID13E3867,284068,284108
ID13E3867,285600,285641
ID13E3867,286146,286188
ID13E3867,287150,287302
ID13E3867,287644,287711
ID13E3867,288416,288595
ID13E3867,290432,290532
ID13E3867,294746,294834
ID13E3867,294950,295089
ID13E3867,295905,296048
ID13E3867,297047,297086
ID13E3867,297585,297639
ID13E3867,298092,298120
ID13E3867,298851,298982
ID13E3867,299248,299293
ID13E3867,299638,299693
ID13E3867,300830,300917
ID13E3867,303451,303503
ID13E3867,304207,304250
ID13E3867,305494,305518
ID13E3867,305747,305773
ID13E3867,306155,306299
ID13E3867,307178,307263
ID13E3867,309768,309830
ID13E3867,311965,311974
ID13E3867,313130,313192
ID13E3867,313254,313284
ID13E3867,313314,313327
ID13E3867,320038,320059
ID13E3867,320398,321090
ID13E3867,322096,322141
ID13E3867,323601,323749
ID13E3867,324631,324700
ID13E3867,324856,324922
ID13E3867,325686,325711
ID13E3867,325848,325904
ID13E3867,326245,326279
ID13E3867,328535,328596
ID13E3867,331984,332150
ID13E3867,334515,334749
ID13E3867,337314,337333
ID13E3867,342359,342405
ID13E3867,342951,342981
ID13E3867,344303,344369
ID13E3867,344651,344855
ID13E3867,345117,345146
ID13E3867,345958,345980
ID13E3867,346784,346830
ID13E3867,347182,347237
ID13E3867,347575,347619
ID13E3867,348182,348230
ID13E3867,350371,350468
ID13E3867,352895,352913
ID13E3867,354386,354426
ID13E3867,354873,355179
ID13E3867,357109,357129
ID13E3867,357335,357357
ID13E3867,358041,358084
ID13E3867,358801,358826
ID13E3867,359613,359635
ID13E3867,360300,360364
ID13E3867,360989,361039
ID13E3867,361261,361293
ID13E3867,361585,361617
ID13E3867,363440,363486
ID13E3867,364416,364438
ID13E3867,365171,365360
ID13E3867,366525,366636
ID13E3867,367076,367085
ID13E3867,368856,368876
ID13E3867,369089,369117
ID13E3867,370594,370658
ID13E3867,371025,371045
ID13E3867,371708,371724
ID13E3867,371931,371968
ID13E3867,372002,372116
ID13E3867,372689,372712
ID13E3867,373424,373472
ID13E3867,374051,374074
ID13E3867,376792,376807
ID13E3867,377528,377570
ID13E3867,377786,378047
ID13E3867,379083,379344
ID13E3867,379852,380020
ID13E3867,380702,381007
ID13E3867,381170,381196
ID13E3867,381365,381408
ID13E3867,382780,382822
ID13E3867,382914,383084
ID13E3867,383606,383727
ID13E3867,383817,383835
ID13E3867,384177,384223
ID13E3867,385496,385604
ID13E3867,386746,386830
ID13E3867,387931,387964
ID13E3867,388053,388371
ID13E3867,388912,388997
ID13E3867,389249,389287
ID13E3867,389715,389743
ID13E3867,390027,390061
ID13E3867,390823,390889
ID13E3867,392426,392446
ID13E3867,393941,393963
ID13E3867,394227,394263
ID13E3867,394713,394827
ID13E3867,395081,395121
ID13E3867,395451,395511
ID13E3867,395739,395762
ID13E3867,395968,396290
ID13E3867,400047,400091
ID13E3867,400294,400316
ID13E3867,400790,400815
ID13E3867,401186,401216
ID13E3867,401650,401707
ID13E3867,402792,402811
ID13E3867,403448,403470
ID13E3867,404149,404274
ID13E3867,404366,404385
ID13E3867,405674,405736
ID13E3867,405991,406166
ID13E3867,406534,406577
ID13E3867,406773,406807
ID13E3867,408054,408076
ID13E3867,408331,408384
ID13E3867,408574,408601
ID13E3867,409024,409076
ID13E3867,409317,409462
ID13E3867,410347,410507
ID13E3867,411028,411037
ID13E3867,411684,411752
ID13E3867,412349,412414
ID13E3867,412917,412949
ID13E3867,413135,413181
ID13E3867,414228,414425
ID13E3867,414574,414634
ID13E3867,414985,415009
ID13E3867,415513,415550
ID13E3867,415929,415956
ID13E3867,416411,416487
ID13E3867,416963,416993
ID13E3867,417225,417306
ID13E3867,417980,418078
ID13E3867,418399,418439
ID13E3867,418773,418857
ID13E3867,419132,419174
ID13E3867,419591,419633
ID13E3867,420015,420159
ID13E3867,420645,420686
ID13E3867,421278,421323
ID13E3867,422509,422559
ID13E3867,422832,422984
ID13E3867,423547,423582
ID13E3867,425047,425141
ID13E3867,425525,425640
ID13E3867,425987,426037
ID13E3867,461780,461955
ID13E3867,462606,462636
ID13E3867,463619,463680
ID13E3867,464370,464400
ID13E3867,465360,465382
ID13E3867,465980,466031
ID13E3867,466645,466737
ID13E3867,467124,467188
ID13E3867,467771,467791
ID13E3867,472680,472785
ID13E3867,472899,473049
ID13E3867,473516,473566
ID13E3867,473741,473813
ID13E3867,475157,475176
ID13E3867,476309,476362
ID13E3867,479328,479392
ID13E3867,479515,479530
ID13E3867,479631,479653
ID13E3867,480278,480334
ID13E3867,481527,481547
ID4AD2D0E,308,521
ID4AD2D0E,523,564
ID4AD2D0E,566,597
ID4AD2D0E,599,624
ID4AD2D0E,626,735
ID4AD2D0E,737,770
ID4AD2D0E,827,856
ID4AD2D0E,929,1054
ID4AD2D0E,1274,1316
ID4AD2D0E,1319,1396
ID4AD2D0E,1399,1463
ID4AD2D0E,1466,1569
ID4AD2D0E,1571,1672
ID4AD2D0E,1675,1797
ID4AD2D0E,1799,1956
ID4AD2D0E,1958,2111
ID4AD2D0E,2114,2250
ID4AD2D0E,2252,2347
ID4AD2D0E,2350,2561
ID4AD2D0E,2564,2748
ID4AD2D0E,2750,2937
ID4AD2D0E,2939,3098
ID4AD2D0E,3100,3324
ID4AD2D0E,3326,3427
ID4AD2D0E,3429,3478
ID4AD2D0E,3480,3560
ID4AD2D0E,3761,3829
ID4AD2D0E,3928,4035
ID4AD2D0E,4185,4289
ID4AD2D0E,4450,4574
ID4AD2D0E,4731,4892
ID4AD2D0E,5048,5205
ID4AD2D0E,5361,5502
ID4AD2D0E,5665,5763
ID4AD2D0E,5913,6126
ID4AD2D0E,6289,6480
ID4AD2D0E,6636,6830
ID4AD2D0E,6983,7149
ID4AD2D0E,7297,7527
ID4AD2D0E,7684,7790
ID4AD2D0E,7943,7999
ID4AD2D0E,8115,8155
ID4AD2D0E,8158,8180
ID4AD2D0E,8182,8216
ID4AD2D0E,8218,8243
ID4AD2D0E,8358,8396
ID5714205,785,963
ID5714205,1620,1840
ID5714205,2061,2141
ID5714205,2828,3121
ID5714205,3687,3780
ID5714205,4407,4666
ID5714205,4930,5020
ID5714205,5277,5327
ID5714205,6547,6757
ID5714205,8509,8609
ID5714205,9406,9611
ID5714205,10354,10497
ID5714205,10756,11067
ID5714205,15067,15214
ID5714205,15785,15925
ID5714205,17890,17934
ID5714205,19071,19467
ID5714205,19702,19769
ID5714205,20712,20916
ID5714205,21410,21959
ID5714205,22530,22934
ID5714205,25206,25279
ID5714205,28556,28840
ID5714205,29068,29157
ID5714205,30935,31052
ID5714205,31785,32119
ID5714205,33206,33284
ID5714205,33425,33536
ID5714205,35253,35621
ID5714205,38897,39193
ID5714205,39944,39997
ID5714205,40078,40203
ID5714205,41283,41403
ID5714205,41682,41864
ID5714205,45824,46179
ID5714205,48358,48401
ID5714205,48723,48937
ID5714205,52182,52369
ID5714205,53090,53244
ID5714205,54658,54817
ID5714205,54929,55205
ID5714205,55358,55447
ID5714205,56123,56214
ID5714205,57227,57368
ID5714205,57983,58068
ID5714205,59099,59221
ID5714205,59363,59457
ID5714205,61894,62021
ID5714205,62192,62508
ID5714205,63515,63731
ID5714205,66271,66309
ID5714205,66792,66986
ID5714205,67918,67963
ID5714205,68193,68305
ID5714205,68861,68907
ID5714205,69192,69386
ID5714205,70427,70625
ID5714205,70851,70928
ID5714205,71746,71798
ID5714205,71978,72230
ID5714205,73230,73320
ID5714205,73754,73933
ID5714205,74886,75062
ID5714205,77218,77530
ID5714205,77834,77926
ID5714205,78020,78137
ID5714205,78898,78958
ID5714205,79085,79176
ID5714205,79387,79504
ID5714205,80552,80757
ID5714205,80949,81137
ID5714205,81296,81352
ID5714205,81484,81539
ID5714205,81652,81719
ID5714205,82028,82136
ID5714205,83097,83183
ID5714205,85464,85771
ID5714205,85982,86037
ID5714205,86181,86323
ID5714205,87429,87566
ID5714205,87692,87852
ID5714205,87954,88068
ID5714205,90718,90905
ID5714205,91456,91598
ID5714205,93437,93662
ID5714205,93789,93946
ID5714205,95430,95582
ID5714205,97377,97529
ID5714205,98088,98141
ID5714205,98457,98578
ID5714205,99569,99761
ID5714205,99924,100035
ID5714205,100861,101004
ID5714205,102917,102994
ID5714205,103207,103352
ID5714205,104714,104855
ID5714205,105922,106063
ID5714205,107059,107270
ID5714205,107643,107872
ID5714205,109035,109143
ID5714205,110367,110473
ID5714205,110646,110763
ID5714205,111757,111881
ID5714205,113277,113449
ID5714205,113658,114083
ID5714205,116964,117078
ID5714205,117328,117469
ID5714205,118232,118285
ID5714205,118501,118593
ID5714205,118823,118983
ID5714205,119132,119225
ID5714205,121093,121182
ID5714205,122043,122221
ID5714205,123073,123157
ID5714205,124373,124503
ID5714205,124766,125041
ID5714205,125694,125959
ID5714205,126267,126421
ID5714205,126593,126648
ID5714205,127081,127301
ID5714205,127691,127808
ID5714205,129427,129587
ID5714205,129990,130091
ID5714205,130360,130514
ID5714205,130698,131069
ID5714205,132234,132353
ID5714205,133029,133157
ID5714205,133617,133738
ID5714205,134278,134420
ID5714205,135178,135232
ID5714205,135384,135627
ID5714205,136041,136097
ID5714205,138173,138331
ID5714205,139605,139746
ID5714205,140943,141144
ID5714205,141406,141475
ID5714205,141816,141905
ID5714205,143729,143934
ID5714205,145085,145179
ID5714205,145796,145904
ID5714205,147773,147891
ID5714205,148132,148223
ID5714205,148356,148451
ID5714205,149501,149603
ID5714205,150743,150772
ID5714205,151370,151445
ID5714205,151557,151692
ID5714205,153311,153471
ID5714205,153609,153776
ID5714205,155796,155979
ID5714205,156280,156406
ID5714205,157911,158093
ID5714205,158190,158276
ID5714205,158683,158727
ID5714205,158853,158947
ID5714205,159555,159591
ID5714205,159816,159856
ID5714205,159996,160292
ID5714205,160421,160779
ID5714205,161137,161359
ID5714205,161474,161592
ID5714205,161673,161889
ID5714205,162654,162732
ID5714205,163689,163784
ID5714205,163937,164028
ID5714205,164921,164954
ID5714205,165377,165493
ID5714205,165642,165729
ID5714205,167268,167414
ID5714205,167911,168107
ID5714205,168218,168303
ID5714205,170868,170972
ID5714205,171699,171951
ID5714205,172732,172848
ID5714205,173508,173562
ID5714205,175023,175210
ID5714205,175902,176110
ID5714205,176386,176472
ID5714205,177327,177413
ID5714205,178455,178569
ID5714205,179195,179469
ID5714205,179602,179749
ID5714205,179998,180207
ID5714205,181174,181323
ID5714205,183177,183491
ID5714205,183747,183866
ID5714205,184059,184297
ID5714205,185298,185535
ID5714205,185683,185731
ID5714205,185883,186267
ID5714205,186546,186640
ID5714205,188020,188082
ID5714205,188797,188852
ID5714205,189475,189529
ID5714205,190788,190831
ID5714205,191469,191596
ID5714205,193280,193316
ID5714205,193462,193730
ID5714205,194659,194810
ID5714205,195325,195412
ID5714205,196872,196952
ID5714205,198071,198193
ID5714205,198677,198850
ID5714205,200723,200761
ID5714205,201195,201230
ID5714205,201768,201881
ID5714205,202569,202802
ID5714205,203006,203312
ID5714205,203515,203679
ID5714205,204363,204671
ID5714205,204966,205084
ID5714205,207507,208055
ID5714205,208221,208461
ID5714205,208852,208971
ID5714205,211505,211558
ID5714205,213357,213549
ID5714205,214426,214578
ID5714205,215686,215775
ID5714205,216962,217055
ID5714205,217579,217743
ID5714205,218524,218623
ID5714205,219017,219104
ID5714205,219777,219836
ID5714205,220842,220927
ID5714205,221054,221100
ID5714205,221596,221643
ID5714205,221892,222042
ID5714205,222351,222419
ID5714205,223316,223472
ID5714205,224648,224866
ID5714205,225019,225188
ID5714205,225362,225480
ID5714205,228105,228229
ID5714205,229049,229407
ID5714205,229650,229792
ID5714205,230345,230454
ID5714205,231963,232152
ID5714205,232411,232530
ID5714205,234099,234332
ID5714205,236344,236494
ID5714205,238002,238159
ID5714205,238748,238923
ID5714205,241132,241261
ID5714205,241521,241621
ID5714205,243167,243371
ID5714205,244980,245878
ID5714205,246605,246684
ID5714205,248029,248090
ID5714205,248333,248377
ID5714205,248530,248616
ID5714205,248782,248840
ID5714205,249036,249213
ID5714205,250915,251024
ID5714205,251351,251399
ID5714205,252295,252504
ID5714205,252976,253103
ID5714205,253596,253724
ID5714205,255173,255332
ID5714205,255480,255611
ID5714205,257694,257811
ID5714205,258353,258518
ID5714205,259001,259120
ID5714205,260960,260997
ID5714205,261140,261184
ID5714205,261430,261593
ID5714205,261877,261990
ID5714205,262242,262359
ID5714205,264844,264958
ID5714205,266903,267140
ID5714205,267982,268073
ID5714205,268145,268210
ID5714205,268584,268698
ID5714205,268992,269038
ID5714205,269217,269410
ID5714205,270086,270159
ID5714205,270299,270410
ID5714205,270625,270796
ID5714205,271683,271756
ID5714205,273191,273284
ID5714205,273475,273818
ID5714205,274574,274661
ID5714205,275421,275513
ID5714205,275875,275989
ID5714205,276503,276669
ID5714205,278480,278571
ID5714205,279480,279568
ID5714205,280140,280277
ID5714205,280342,280447
ID5714205,280754,280851
ID5714205,282137,282197
ID5714205,282258,282380
ID5714205,282747,282836
ID5714205,284152,284289
ID5714205,285420,285624
ID5714205,285794,285937
ID5714205,286239,286367
ID5714205,287427,287720
ID5714205,290662,290702
ID5714205,291233,291322
ID5714205,291506,291623
ID5714205,291774,291890
ID5714205,293367,293487
ID5714205,293705,293807
ID5714205,294108,294168
ID5714205,295416,295529
ID5714205,295738,295884
ID5714205,297492,297543
ID5714205,297715,297813
ID5714205,298058,298128
ID5714205,298464,298585
ID5714205,299002,299129
ID5714205,299547,299600
ID5714205,299810,299982
ID5714205,300959,301041
ID5714205,301984,302539
ID5714205,303000,303166
ID5714205,303589,303680
ID5714205,305068,305121
ID5714205,305439,305593
ID5714205,308171,308758
ID5714205,308941,309056
ID5714205,311957,312151
ID5714205,313531,313636
ID5714205,314220,314486
ID5714205,315953,316130
ID5714205,318031,318332
ID5714205,319332,319396
ID5714205,320757,320890
ID5714205,322062,322657
ID5714205,322721,322837
ID5714205,323369,323470
ID5714205,323845,324003
ID5714205,326218,326387
ID5714205,326872,327033
ID5714205,328975,329224
ID5714205,330375,330480
ID5714205,332216,332362
ID5714205,333201,333388
